location,p_counts,min_price,max_price,mean_price
Canal Expressway,1,25000000,25000000,25000000
Jhang Road,2,50000000,60000000,55000000
Narwala Road,1,54000000,54000000,54000000
Satiana Road,1,30000000,30000000,30000000
